Well,Target,Content,Replicate,Sample,Dilution,Cq,PlateID,Concentration,Efficiency,TCN,CqAdjusted,AdjustedTCN,mg,TCN_mg,AdjustedTCN_mg
N15,16S,Unkn,72,S3-7,500,17.5402487802865,plate 5,0.002,2.208635300873526,7.616180330240227e7,17.5402487802865,6.640078221330987e7,182.7,2.084340539200938e7,1.81720805181472e7
N16,16S,Unkn,88,S3-7,2500,19.5409753115964,plate 5,0.0004,2.208635300873526,9.66546354964251e7,19.5409753115964,8.295918956753853e7,182.7,2.645173385233309e7,2.2703664358932275e7
N17,16S,Unkn,88,S3-7,2500,19.5905689402376,plate 5,0.0004,2.208635300873526,9.342474690384941e7,19.5905689402376,8.015586975949667e7,182.7,2.5567801560987797e7,2.1936472293239374e7
N18,16S,Unkn,88,S3-7,2500,19.5522254456155,plate 5,0.0004,2.208635300873526,9.59122906601575e7,19.5522254456155,8.23147896972031e7,182.7,2.624857434596538e7,2.252730971461497e7
O01,ITS,Unkn,15,S5-2,500,23.7325205226648,plate 5,0.002,1.7983360320934458,2.8324958799766384e7,20.093438100897117,9.859056874438289e7,169.5,8.355445073677399e6,2.908276364141088e7
O02,ITS,Unkn,15,S5-2,500,23.7766074304615,plate 5,0.002,1.7983360320934458,2.753763181286148e7,20.13076483793826,9.60724585004907e7,169.5,8.123195225032885e6,2.8339958259731766e7
O03,ITS,Unkn,15,S5-2,500,23.9154751462448,plate 5,0.002,1.7983360320934458,2.5197866406118315e7,20.24833894257834,8.855346763696636e7,169.5,7.432998939857909e6,2.612196685456235e7
O04,ITS,Unkn,31,S5-2,2500,26.4606440127035,plate 5,0.0004,1.7983360320934458,2.474879333807301e7,22.40323829368932,9.942285596312253e7,169.5,7.300529008281124e6,2.932827609531638e7
O05,ITS,Unkn,31,S5-2,2500,26.6309306306086,plate 5,0.0004,1.7983360320934458,2.2195572355449837e7,22.547413608444426,8.996739379933922e7,169.5,6.547366476533875e6,2.6539054218094163e7
O06,ITS,Unkn,31,S5-2,2500,26.5603720128007,plate 5,0.0004,1.7983360320934458,2.3219886811276466e7,22.487674263942274,9.377098424763888e7,169.5,6.849524133119901e6,2.766105730018846e7
O13,16S,Unkn,73,S5-2,500,17.7380386592054,plate 5,0.002,1.921192653340761,6.650712837757007e7,16.70927138422756,1.1811969513804887e8,169.5,1.9618621940286156e7,3.484356788733005e7
O14,16S,Unkn,73,S5-2,500,17.8153854993406,plate 5,0.002,1.921192653340761,6.30735297117193e7,16.782132277551906,1.1230239104922318e8,169.5,1.8605760976908345e7,3.3127548982071735e7
O15,16S,Unkn,73,S5-2,500,17.8331372003738,plate 5,0.002,1.921192653340761,6.231084247702038e7,16.79885441892245,1.1100821948624738e8,169.5,1.8380779491746426e7,3.274578745907002e7
O16,16S,Unkn,89,S5-2,2500,20.2463948445145,plate 5,0.0004,1.921192653340761,5.960267425266424e7,19.072148421192654,1.1481416125679086e8,169.5,1.7581909809045497e7,3.386848414654598e7
O17,16S,Unkn,89,S5-2,2500,20.267143235712,plate 5,0.0004,1.921192653340761,5.876115401916568e7,19.091693451281152,1.1326919583804038e8,169.5,1.7333673751966275e7,3.3412742135115154e7
O18,16S,Unkn,89,S5-2,2500,20.2676814951883,plate 5,0.0004,1.921192653340761,5.873948195160087e7,19.092200492890285,1.1322939386847866e8,169.5,1.7327280811681673e7,3.3401001141144145e7
P01,ITS,Unkn,16,S5-4,500,22.4434241221116,plate 5,0.002,1.9044567842794238,6.458690054508905e7,20.858459428977078,5.801509461834408e7,173.3,1.8634420238052234e7,1.6738342359591482e7
P02,ITS,Unkn,16,S5-4,500,22.4932817882411,plate 5,0.002,1.9044567842794238,6.256035971910592e7,20.90479612432835,5.618136279230853e7,173.3,1.8049728712956123e7,1.6209279513072282e7
P03,ITS,Unkn,16,S5-4,500,22.5630993554639,plate 5,0.002,1.9044567842794238,5.982893515278047e7,20.969683143591684,5.371051672562384e7,173.3,1.726166622988473e7,1.5496398362845885e7
P04,ITS,Unkn,32,S5-4,2500,24.7933784001601,plate 5,0.0004,1.9044567842794238,7.186952062025587e7,23.04245888030563,6.383541172789157e7,173.3,2.073558009816961e7,1.841760292206912e7
P05,ITS,Unkn,32,S5-4,2500,24.9906334575203,plate 5,0.0004,1.9044567842794238,6.3353130028595634e7,23.225783696907687,5.6218000509170085e7,173.3,1.827845644217993e7,1.6219850118052533e7
P06,ITS,Unkn,32,S5-4,2500,25.2108843843482,plate 5,0.0004,1.9044567842794238,5.503076820037718e7,23.430480404345847,4.878154444586277e7,173.3,1.5877313387298666e7,1.4074305956682853e7
P13,16S,Unkn,74,S5-4,500,17.3378518043362,plate 5,0.002,1.9922241533795806,8.749383842113781e7,17.24041273260156,8.173966238841027e7,173.3,2.5243461748741433e7,2.3583284012813117e7
P14,16S,Unkn,74,S5-4,500,17.2773997095219,plate 5,0.002,1.9922241533795806,9.119480047452758e7,17.18030037976162,8.521743556707348e7,173.3,2.6311252300786953e7,2.458668077526644e7
P15,16S,Unkn,74,S5-4,500,17.2878051468927,plate 5,0.002,1.9922241533795806,9.054679111988293e7,17.190647338367583,8.460844552410369e7,173.3,2.6124290571229924e7,2.441097678133401e7
P16,16S,Unkn,90,S5-4,2500,19.6464846896732,plate 5,0.0004,1.9922241533795806,8.991237997586767e7,19.536071055238292,8.324167853995639e7,173.3,2.594125215691508e7,2.4016641240610614e7
P17,16S,Unkn,90,S5-4,2500,19.6608421784839,plate 5,0.0004,1.9922241533795806,8.903201747107553e7,19.550347854676517,8.242198776340994e7,173.3,2.5687252588308e7,2.3780146498387173e7
P18,16S,Unkn,90,S5-4,2500,19.600883178514,plate 5,0.0004,1.9922241533795806,9.276668991733706e7,19.490725825478147,8.58995924532569e7,173.3,2.676476916253233e7,2.4783494648948904e7
